x,y,latitude,longitude
485150,182800 , '34.48515S', '18.83771E'
485350,182800 , '34.48515S', '18.83988E'
485550,182800 , '34.48516S', '18.84206E'
485750,182800 , '34.48516S', '18.84424E'
485950,182800 , '34.48516S', '18.84641E'
486150,182800 , '34.48516S', '18.84859E'
486350,182800 , '34.48517S', '18.85077E'
486550,182800 , '34.48517S', '18.85295E'
486750,182800 , '34.48517S', '18.85512E'
486950,182800 , '34.48517S', '18.85730E'
487150,182800 , '34.48518S', '18.85948E'
487350,182800 , '34.48518S', '18.86166E'
487550,182800 , '34.48518S', '18.86383E'
487750,182800 , '34.48518S', '18.86601E'
487950,182800 , '34.48519S', '18.86819E'
488150,182800 , '34.48519S', '18.87037E'
488350,182800 , '34.48519S', '18.87254E'
488550,182800 , '34.48519S', '18.87472E'
488750,182800 , '34.48520S', '18.87690E'
488950,182800 , '34.48520S', '18.87907E'
489150,182800 , '34.48520S', '18.88125E'
489350,182800 , '34.48520S', '18.88343E'
489550,182800 , '34.48520S', '18.88561E'
489750,182800 , '34.48521S', '18.88778E'
489950,182800 , '34.48521S', '18.88996E'
446150,183000 , '34.48205S', '18.41316E'
446350,183000 , '34.48206S', '18.41533E'
446550,183000 , '34.48207S', '18.41751E'
446750,183000 , '34.48208S', '18.41969E'
446950,183000 , '34.48209S', '18.42187E'
447150,183000 , '34.48210S', '18.42404E'
447350,183000 , '34.48211S', '18.42622E'
447550,183000 , '34.48212S', '18.42840E'
447750,183000 , '34.48213S', '18.43057E'
447950,183000 , '34.48214S', '18.43275E'
448150,183000 , '34.48215S', '18.43493E'
448350,183000 , '34.48216S', '18.43710E'
448550,183000 , '34.48217S', '18.43928E'
448750,183000 , '34.48218S', '18.44146E'
448950,183000 , '34.48219S', '18.44364E'
449150,183000 , '34.48220S', '18.44581E'
449350,183000 , '34.48221S', '18.44799E'
449550,183000 , '34.48222S', '18.45017E'
449750,183000 , '34.48223S', '18.45234E'
449950,183000 , '34.48224S', '18.45452E'
450150,183000 , '34.48225S', '18.45670E'
450350,183000 , '34.48226S', '18.45888E'
450550,183000 , '34.48227S', '18.46105E'
450750,183000 , '34.48228S', '18.46323E'
450950,183000 , '34.48229S', '18.46541E'
451150,183000 , '34.48229S', '18.46758E'
451350,183000 , '34.48230S', '18.46976E'
451550,183000 , '34.48231S', '18.47194E'
451750,183000 , '34.48232S', '18.47412E'
451950,183000 , '34.48233S', '18.47629E'
452150,183000 , '34.48234S', '18.47847E'
452350,183000 , '34.48235S', '18.48065E'
452550,183000 , '34.48236S', '18.48282E'
452750,183000 , '34.48237S', '18.48500E'
452950,183000 , '34.48238S', '18.48718E'
453150,183000 , '34.48239S', '18.48936E'
453350,183000 , '34.48240S', '18.49153E'
453550,183000 , '34.48241S', '18.49371E'
453750,183000 , '34.48241S', '18.49589E'
453950,183000 , '34.48242S', '18.49806E'
454150,183000 , '34.48243S', '18.50024E'
454350,183000 , '34.48244S', '18.50242E'
454550,183000 , '34.48245S', '18.50460E'
454750,183000 , '34.48246S', '18.50677E'
454950,183000 , '34.48247S', '18.50895E'
455150,183000 , '34.48248S', '18.51113E'
455350,183000 , '34.48249S', '18.51330E'
455550,183000 , '34.48249S', '18.51548E'
455750,183000 , '34.48250S', '18.51766E'
455950,183000 , '34.48251S', '18.51984E'
456150,183000 , '34.48252S', '18.52201E'
456350,183000 , '34.48253S', '18.52419E'
456550,183000 , '34.48254S', '18.52637E'
456750,183000 , '34.48254S', '18.52854E'
456950,183000 , '34.48255S', '18.53072E'
457150,183000 , '34.48256S', '18.53290E'
457350,183000 , '34.48257S', '18.53508E'
457550,183000 , '34.48258S', '18.53725E'
457750,183000 , '34.48259S', '18.53943E'
457950,183000 , '34.48259S', '18.54161E'
458150,183000 , '34.48260S', '18.54379E'
458350,183000 , '34.48261S', '18.54596E'
458550,183000 , '34.48262S', '18.54814E'
458750,183000 , '34.48263S', '18.55032E'
458950,183000 , '34.48264S', '18.55249E'
459150,183000 , '34.48264S', '18.55467E'
459350,183000 , '34.48265S', '18.55685E'
459550,183000 , '34.48266S', '18.55903E'
459750,183000 , '34.48267S', '18.56120E'
459950,183000 , '34.48267S', '18.56338E'
460150,183000 , '34.48268S', '18.56556E'
460350,183000 , '34.48269S', '18.56773E'
460550,183000 , '34.48270S', '18.56991E'
460750,183000 , '34.48271S', '18.57209E'
460950,183000 , '34.48271S', '18.57427E'
461150,183000 , '34.48272S', '18.57644E'
461350,183000 , '34.48273S', '18.57862E'
461550,183000 , '34.48274S', '18.58080E'
461750,183000 , '34.48274S', '18.58297E'
461950,183000 , '34.48275S', '18.58515E'
462150,183000 , '34.48276S', '18.58733E'
462350,183000 , '34.48276S', '18.58951E'
462550,183000 , '34.48277S', '18.59168E'
462750,183000 , '34.48278S', '18.59386E'
462950,183000 , '34.48279S', '18.59604E'
463150,183000 , '34.48279S', '18.59821E'
463350,183000 , '34.48280S', '18.60039E'
463550,183000 , '34.48281S', '18.60257E'
463750,183000 , '34.48282S', '18.60475E'
463950,183000 , '34.48282S', '18.60692E'
464150,183000 , '34.48283S', '18.60910E'
464350,183000 , '34.48284S', '18.61128E'
464550,183000 , '34.48284S', '18.61345E'
464750,183000 , '34.48285S', '18.61563E'
464950,183000 , '34.48286S', '18.61781E'
465150,183000 , '34.48286S', '18.61999E'
465350,183000 , '34.48287S', '18.62216E'
465550,183000 , '34.48288S', '18.62434E'
465750,183000 , '34.48288S', '18.62652E'
465950,183000 , '34.48289S', '18.62870E'
466150,183000 , '34.48290S', '18.63087E'
466350,183000 , '34.48290S', '18.63305E'
466550,183000 , '34.48291S', '18.63523E'
466750,183000 , '34.48292S', '18.63740E'
466950,183000 , '34.48292S', '18.63958E'
467150,183000 , '34.48293S', '18.64176E'
467350,183000 , '34.48294S', '18.64394E'
467550,183000 , '34.48294S', '18.64611E'
467750,183000 , '34.48295S', '18.64829E'
467950,183000 , '34.48295S', '18.65047E'
468150,183000 , '34.48296S', '18.65264E'
468350,183000 , '34.48297S', '18.65482E'
468550,183000 , '34.48297S', '18.65700E'
468750,183000 , '34.48298S', '18.65918E'
468950,183000 , '34.48299S', '18.66135E'
469150,183000 , '34.48299S', '18.66353E'
469350,183000 , '34.48300S', '18.66571E'
469550,183000 , '34.48300S', '18.66788E'
469750,183000 , '34.48301S', '18.67006E'
469950,183000 , '34.48301S', '18.67224E'
470150,183000 , '34.48302S', '18.67442E'
470350,183000 , '34.48303S', '18.67659E'
470550,183000 , '34.48303S', '18.67877E'
470750,183000 , '34.48304S', '18.68095E'
470950,183000 , '34.48304S', '18.68313E'
471150,183000 , '34.48305S', '18.68530E'
471350,183000 , '34.48305S', '18.68748E'
471550,183000 , '34.48306S', '18.68966E'
471750,183000 , '34.48307S', '18.69183E'
471950,183000 , '34.48307S', '18.69401E'
472150,183000 , '34.48308S', '18.69619E'
472350,183000 , '34.48308S', '18.69837E'
472550,183000 , '34.48309S', '18.70054E'
472750,183000 , '34.48309S', '18.70272E'
472950,183000 , '34.48310S', '18.70490E'
473150,183000 , '34.48310S', '18.70707E'
473350,183000 , '34.48311S', '18.70925E'
473550,183000 , '34.48311S', '18.71143E'
473750,183000 , '34.48312S', '18.71361E'
473950,183000 , '34.48312S', '18.71578E'
474150,183000 , '34.48313S', '18.71796E'
474350,183000 , '34.48313S', '18.72014E'
474550,183000 , '34.48314S', '18.72232E'
474750,183000 , '34.48314S', '18.72449E'
474950,183000 , '34.48315S', '18.72667E'
475150,183000 , '34.48315S', '18.72885E'
475350,183000 , '34.48316S', '18.73102E'
475550,183000 , '34.48316S', '18.73320E'
475750,183000 , '34.48317S', '18.73538E'
475950,183000 , '34.48317S', '18.73756E'
476150,183000 , '34.48318S', '18.73973E'
476350,183000 , '34.48318S', '18.74191E'
476550,183000 , '34.48319S', '18.74409E'
476750,183000 , '34.48319S', '18.74626E'
476950,183000 , '34.48320S', '18.74844E'
477150,183000 , '34.48320S', '18.75062E'
477350,183000 , '34.48320S', '18.75280E'
477550,183000 , '34.48321S', '18.75497E'
477750,183000 , '34.48321S', '18.75715E'
477950,183000 , '34.48322S', '18.75933E'
478150,183000 , '34.48322S', '18.76151E'
478350,183000 , '34.48323S', '18.76368E'
478550,183000 , '34.48323S', '18.76586E'
478750,183000 , '34.48323S', '18.76804E'
478950,183000 , '34.48324S', '18.77021E'
479150,183000 , '34.48324S', '18.77239E'
479350,183000 , '34.48325S', '18.77457E'
479550,183000 , '34.48325S', '18.77675E'
479750,183000 , '34.48325S', '18.77892E'
479950,183000 , '34.48326S', '18.78110E'
480150,183000 , '34.48326S', '18.78328E'
480350,183000 , '34.48327S', '18.78546E'
480550,183000 , '34.48327S', '18.78763E'
480750,183000 , '34.48327S', '18.78981E'
480950,183000 , '34.48328S', '18.79199E'
481150,183000 , '34.48328S', '18.79416E'
481350,183000 , '34.48328S', '18.79634E'
481550,183000 , '34.48329S', '18.79852E'
481750,183000 , '34.48329S', '18.80070E'
481950,183000 , '34.48330S', '18.80287E'
482150,183000 , '34.48330S', '18.80505E'
482350,183000 , '34.48330S', '18.80723E'
482550,183000 , '34.48331S', '18.80940E'
482750,183000 , '34.48331S', '18.81158E'
482950,183000 , '34.48331S', '18.81376E'
483150,183000 , '34.48332S', '18.81594E'
483350,183000 , '34.48332S', '18.81811E'
483550,183000 , '34.48332S', '18.82029E'
483750,183000 , '34.48333S', '18.82247E'
483950,183000 , '34.48333S', '18.82465E'
484150,183000 , '34.48333S', '18.82682E'
484350,183000 , '34.48333S', '18.82900E'
484550,183000 , '34.48334S', '18.83118E'
484750,183000 , '34.48334S', '18.83335E'
484950,183000 , '34.48334S', '18.83553E'
485150,183000 , '34.48335S', '18.83771E'
485350,183000 , '34.48335S', '18.83989E'
485550,183000 , '34.48335S', '18.84206E'
485750,183000 , '34.48336S', '18.84424E'
485950,183000 , '34.48336S', '18.84642E'
486150,183000 , '34.48336S', '18.84860E'
486350,183000 , '34.48336S', '18.85077E'
486550,183000 , '34.48337S', '18.85295E'
486750,183000 , '34.48337S', '18.85513E'
486950,183000 , '34.48337S', '18.85730E'
487150,183000 , '34.48337S', '18.85948E'
487350,183000 , '34.48338S', '18.86166E'
487550,183000 , '34.48338S', '18.86384E'
487750,183000 , '34.48338S', '18.86601E'
487950,183000 , '34.48338S', '18.86819E'
488150,183000 , '34.48339S', '18.87037E'
488350,183000 , '34.48339S', '18.87255E'
488550,183000 , '34.48339S', '18.87472E'
488750,183000 , '34.48339S', '18.87690E'
488950,183000 , '34.48339S', '18.87908E'
489150,183000 , '34.48340S', '18.88125E'
489350,183000 , '34.48340S', '18.88343E'
489550,183000 , '34.48340S', '18.88561E'
489750,183000 , '34.48340S', '18.88779E'
489950,183000 , '34.48340S', '18.88996E'
446150,183200 , '34.48024S', '18.41317E'
446350,183200 , '34.48025S', '18.41535E'
446550,183200 , '34.48026S', '18.41752E'
446750,183200 , '34.48027S', '18.41970E'
446950,183200 , '34.48028S', '18.42188E'
447150,183200 , '34.48029S', '18.42405E'
447350,183200 , '34.48030S', '18.42623E'
447550,183200 , '34.48031S', '18.42841E'
447750,183200 , '34.48032S', '18.43059E'
447950,183200 , '34.48034S', '18.43276E'
448150,183200 , '34.48035S', '18.43494E'
448350,183200 , '34.48036S', '18.43712E'
448550,183200 , '34.48037S', '18.43929E'
448750,183200 , '34.48038S', '18.44147E'
448950,183200 , '34.48039S', '18.44365E'
449150,183200 , '34.48040S', '18.44583E'
449350,183200 , '34.48040S', '18.44800E'
449550,183200 , '34.48041S', '18.45018E'
449750,183200 , '34.48042S', '18.45236E'
449950,183200 , '34.48043S', '18.45453E'
450150,183200 , '34.48044S', '18.45671E'
450350,183200 , '34.48045S', '18.45889E'
450550,183200 , '34.48046S', '18.46106E'
450750,183200 , '34.48047S', '18.46324E'
450950,183200 , '34.48048S', '18.46542E'
451150,183200 , '34.48049S', '18.46760E'
451350,183200 , '34.48050S', '18.46977E'
451550,183200 , '34.48051S', '18.47195E'
451750,183200 , '34.48052S', '18.47413E'
451950,183200 , '34.48053S', '18.47630E'
452150,183200 , '34.48054S', '18.47848E'
452350,183200 , '34.48055S', '18.48066E'
452550,183200 , '34.48056S', '18.48284E'
452750,183200 , '34.48057S', '18.48501E'
452950,183200 , '34.48058S', '18.48719E'
453150,183200 , '34.48058S', '18.48937E'
453350,183200 , '34.48059S', '18.49154E'
453550,183200 , '34.48060S', '18.49372E'
453750,183200 , '34.48061S', '18.49590E'
453950,183200 , '34.48062S', '18.49808E'
454150,183200 , '34.48063S', '18.50025E'
454350,183200 , '34.48064S', '18.50243E'
454550,183200 , '34.48065S', '18.50461E'
454750,183200 , '34.48066S', '18.50678E'
454950,183200 , '34.48066S', '18.50896E'
455150,183200 , '34.48067S', '18.51114E'
455350,183200 , '34.48068S', '18.51332E'
455550,183200 , '34.48069S', '18.51549E'
455750,183200 , '34.48070S', '18.51767E'
455950,183200 , '34.48071S', '18.51985E'
456150,183200 , '34.48072S', '18.52202E'
456350,183200 , '34.48073S', '18.52420E'
456550,183200 , '34.48073S', '18.52638E'
456750,183200 , '34.48074S', '18.52856E'
456950,183200 , '34.48075S', '18.53073E'
457150,183200 , '34.48076S', '18.53291E'
457350,183200 , '34.48077S', '18.53509E'
457550,183200 , '34.48078S', '18.53726E'
457750,183200 , '34.48078S', '18.53944E'
457950,183200 , '34.48079S', '18.54162E'
458150,183200 , '34.48080S', '18.54379E'
458350,183200 , '34.48081S', '18.54597E'
458550,183200 , '34.48082S', '18.54815E'
458750,183200 , '34.48082S', '18.55033E'
458950,183200 , '34.48083S', '18.55250E'
459150,183200 , '34.48084S', '18.55468E'
459350,183200 , '34.48085S', '18.55686E'
459550,183200 , '34.48086S', '18.55903E'
459750,183200 , '34.48086S', '18.56121E'
459950,183200 , '34.48087S', '18.56339E'
460150,183200 , '34.48088S', '18.56557E'
460350,183200 , '34.48089S', '18.56774E'
460550,183200 , '34.48089S', '18.56992E'
460750,183200 , '34.48090S', '18.57210E'
460950,183200 , '34.48091S', '18.57427E'
461150,183200 , '34.48092S', '18.57645E'
461350,183200 , '34.48093S', '18.57863E'
461550,183200 , '34.48093S', '18.58081E'
461750,183200 , '34.48094S', '18.58298E'
461950,183200 , '34.48095S', '18.58516E'
462150,183200 , '34.48095S', '18.58734E'
462350,183200 , '34.48096S', '18.58951E'
462550,183200 , '34.48097S', '18.59169E'
462750,183200 , '34.48098S', '18.59387E'
462950,183200 , '34.48098S', '18.59605E'
463150,183200 , '34.48099S', '18.59822E'
463350,183200 , '34.48100S', '18.60040E'
463550,183200 , '34.48101S', '18.60258E'
463750,183200 , '34.48101S', '18.60475E'
463950,183200 , '34.48102S', '18.60693E'
464150,183200 , '34.48103S', '18.60911E'
464350,183200 , '34.48103S', '18.61129E'
464550,183200 , '34.48104S', '18.61346E'
464750,183200 , '34.48105S', '18.61564E'
464950,183200 , '34.48105S', '18.61782E'
465150,183200 , '34.48106S', '18.61999E'
465350,183200 , '34.48107S', '18.62217E'
465550,183200 , '34.48107S', '18.62435E'
465750,183200 , '34.48108S', '18.62653E'
465950,183200 , '34.48109S', '18.62870E'
466150,183200 , '34.48109S', '18.63088E'
466350,183200 , '34.48110S', '18.63306E'
466550,183200 , '34.48111S', '18.63523E'
466750,183200 , '34.48111S', '18.63741E'
466950,183200 , '34.48112S', '18.63959E'
467150,183200 , '34.48113S', '18.64177E'
467350,183200 , '34.48113S', '18.64394E'
467550,183200 , '34.48114S', '18.64612E'
467750,183200 , '34.48115S', '18.64830E'
467950,183200 , '34.48115S', '18.65047E'
468150,183200 , '34.48116S', '18.65265E'
468350,183200 , '34.48116S', '18.65483E'
468550,183200 , '34.48117S', '18.65701E'
468750,183200 , '34.48118S', '18.65918E'
468950,183200 , '34.48118S', '18.66136E'
469150,183200 , '34.48119S', '18.66354E'
469350,183200 , '34.48119S', '18.66571E'
469550,183200 , '34.48120S', '18.66789E'
469750,183200 , '34.48121S', '18.67007E'
469950,183200 , '34.48121S', '18.67225E'
470150,183200 , '34.48122S', '18.67442E'
470350,183200 , '34.48122S', '18.67660E'
470550,183200 , '34.48123S', '18.67878E'
470750,183200 , '34.48124S', '18.68096E'
470950,183200 , '34.48124S', '18.68313E'
471150,183200 , '34.48125S', '18.68531E'
471350,183200 , '34.48125S', '18.68749E'
471550,183200 , '34.48126S', '18.68966E'
471750,183200 , '34.48126S', '18.69184E'
471950,183200 , '34.48127S', '18.69402E'
472150,183200 , '34.48127S', '18.69620E'
472350,183200 , '34.48128S', '18.69837E'
472550,183200 , '34.48128S', '18.70055E'
472750,183200 , '34.48129S', '18.70273E'
472950,183200 , '34.48130S', '18.70490E'
473150,183200 , '34.48130S', '18.70708E'
473350,183200 , '34.48131S', '18.70926E'
473550,183200 , '34.48131S', '18.71144E'
473750,183200 , '34.48132S', '18.71361E'
473950,183200 , '34.48132S', '18.71579E'
474150,183200 , '34.48133S', '18.71797E'
474350,183200 , '34.48133S', '18.72014E'
474550,183200 , '34.48134S', '18.72232E'
474750,183200 , '34.48134S', '18.72450E'
474950,183200 , '34.48135S', '18.72668E'
475150,183200 , '34.48135S', '18.72885E'
475350,183200 , '34.48136S', '18.73103E'
475550,183200 , '34.48136S', '18.73321E'
475750,183200 , '34.48136S', '18.73538E'
475950,183200 , '34.48137S', '18.73756E'
476150,183200 , '34.48137S', '18.73974E'
476350,183200 , '34.48138S', '18.74192E'
476550,183200 , '34.48138S', '18.74409E'
476750,183200 , '34.48139S', '18.74627E'
476950,183200 , '34.48139S', '18.74845E'
477150,183200 , '34.48140S', '18.75062E'
477350,183200 , '34.48140S', '18.75280E'
477550,183200 , '34.48141S', '18.75498E'
477750,183200 , '34.48141S', '18.75716E'
477950,183200 , '34.48141S', '18.75933E'
478150,183200 , '34.48142S', '18.76151E'
478350,183200 , '34.48142S', '18.76369E'
478550,183200 , '34.48143S', '18.76587E'
478750,183200 , '34.48143S', '18.76804E'
478950,183200 , '34.48144S', '18.77022E'
479150,183200 , '34.48144S', '18.77240E'
479350,183200 , '34.48144S', '18.77457E'
479550,183200 , '34.48145S', '18.77675E'
479750,183200 , '34.48145S', '18.77893E'
479950,183200 , '34.48146S', '18.78111E'
480150,183200 , '34.48146S', '18.78328E'
480350,183200 , '34.48146S', '18.78546E'
480550,183200 , '34.48147S', '18.78764E'
480750,183200 , '34.48147S', '18.78981E'
480950,183200 , '34.48147S', '18.79199E'
481150,183200 , '34.48148S', '18.79417E'
481350,183200 , '34.48148S', '18.79635E'
481550,183200 , '34.48149S', '18.79852E'
481750,183200 , '34.48149S', '18.80070E'
481950,183200 , '34.48149S', '18.80288E'
482150,183200 , '34.48150S', '18.80505E'
482350,183200 , '34.48150S', '18.80723E'
482550,183200 , '34.48150S', '18.80941E'
482750,183200 , '34.48151S', '18.81159E'
482950,183200 , '34.48151S', '18.81376E'
483150,183200 , '34.48151S', '18.81594E'
483350,183200 , '34.48152S', '18.81812E'
483550,183200 , '34.48152S', '18.82029E'
483750,183200 , '34.48152S', '18.82247E'
483950,183200 , '34.48153S', '18.82465E'
484150,183200 , '34.48153S', '18.82683E'
